╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧░к╖гдQ╡є1~30╕╣,10.88,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0611020,15.1,3,2,2,ж│,╡L,450000,29801,,0.0,0,,RPTOMLSJMHKFFIE56DA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧░к╖гдQ╡є1~30╕╣,10.88,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0611020,15.1,3,2,2,ж│,╡L,450000,29801,,0.0,0,,RPUOMLSJMHKFFIE66DA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧лC╡╪╡є61~90╕╣,84.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0800110,195.84,4,3,3,ж│,╡L,5000000,25531,,0.0,0,,RPQOMLMLMHKFFLE68CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╗ёкLдT╕Ї301~330╕╣,12.8,░╙,,,10403,дgжa1л╪кл1иожь0,дE╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0901230,134.3,3,2,2,ж│,╡L,2550000,18987,,0.0,0,,RPVNMLTJMHKFFLE96CA
дj╝d░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдj╝d░╧д║з|╕Ї151~180╕╣,14.01,жэ,,,10403,дgжa1л╪кл1иожь1,д@╝h,17,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870225,157.07,4,2,2,ж│,ж│,3800000,24193,йY╣Dенн▒,0.0,0,,RPWNMLOKMHKFFLE66CA
дp┤ф░╧,дgжa,й▒┬эмq151~180жa╕╣,17.0,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1360000,80000,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPPOMLLMLHKFFCE67DA
кL╢щ░╧,дgжa,д¤д╜╝qмq2131~2160жa╕╣,833.0,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7300000,8764,,0.0,0,,RPQNMLSJMHKFFLE98CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧дj╝d╕Ї686л╤28з╦1~30╕╣,292.86,дu,,,10402,дgжa2л╪кл1иожь0,д@╝h,1,дu╝t,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030515,165.29,0,0,2,╡L,╡L,11400000,,,0.0,0,,RPPNMLOJMHKFFLE48CA
кL╢щ░╧,дgжa,┤фдlоHмq1321~1350жa╕╣,36.67,жэ,,,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,170000,4636,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLRJMHKFFLE88CA
дj╝d░╧,дgжa,икоrмq╝щж{╝dдpмq6361~6390жa╕╣,3600.0,╣A,,,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22900000,6361,,0.0,0,,RPQNMLMJMHKFFLE38CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╕qйM╕Ї31~60╕╣,80.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0700315,142.8,2,2,3,ж│,╡L,5160000,36134,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLNJMHKFFLE38CA
е╨╝d░╧,дgжa,е╨╝dмq691~720жa╕╣,1596.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1653000,1036,,0.0,0,▓{кp╡L╕Їеiйш╣FбA┼vзQдHж@4дH,RPRNMLLLMHKFFJE38CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧к°╣╪╕Ї31~60╕╣,113.24,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030422,240.79,5,2,4,ж│,╡L,11500000,47759,,0.0,0,,RPRNMLLJMHKFFJE18CA
╕Їж╦░╧,дgжa,кFжwмq121~150жa╕╣,63.4,жэ,,,10403,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1363100,21500,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLLJMHKFFJE38CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дхлn╡є124л╤1~30╕╣,69.44,жэ,,,10403,дgжa5л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0850617,127.2,4,2,3,ж│,╡L,6000000,47170,,0.0,0,,RPROMLSJMHKFFIE88CA
дjк└░╧,й╨жa(дgжa+л╪кл),░к╢пелдjк└░╧╕Uкў╕Ї391~420╕╣,75.58,жэ,,,10401,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0940714,193.5,4,2,3,ж│,╡L,7200000,37209,,0.0,0,,RPTNMLPKMHKFFIE78CA
дпкZ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдпкZ░╧╝с╝w╕Ї1~30╕╣,32.4,░╙,,,10403,дgжa1л╪кл1иожь1,дE╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030206,231.16,4,2,2,ж│,ж│,12650000,54724,йY╣Dенн▒,36.5,0,,RPWOMLNKMHKFFIE98CA
║Xдs░╧,й╨жa(дgжa+л╪кл),░к╢пел║Xдs░╧╝sйM╕Ї1~30╕╣,58.13,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэ░╙е╬,┐j│y,0570601,63.69,3,1,2,ж│,╡L,200000,3140,,0.0,0,,RPPNMLRJMHKFFHE38CA
дjк└░╧,дgжa,лOк└мq331~360жa╕╣,560.42,╣A,,,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8130000,14507,,0.0,0,,RPVNMLLMLHKFFIE68CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дj╝w╡є31~60╕╣,26.0,жэ,,,10403,дgжa2л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0730920,86.06,3,1,2,ж│,╡L,1300000,15106,,0.0,0,,RPVNMLMJMHKFFIE58CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╞W└Yлnл╤78з╦1~30╕╣,87.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0811002,170.24,6,2,4,ж│,╡L,6150000,36125,,0.0,0,,RPOOMLOKMHKFFGE08CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дGе╥и╜лn╡╪╕Ї1л╤4з╦1~30╕╣,26.57,жэ,,,10403,дgжa3л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680523,58.1,3,1,1,ж│,╡L,1300000,22375,,0.0,0,,RPWNMLPKMHKFFGE88CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лn╡╪╕Ї1л╤2з╦1~30╕╣,25.22,жэ,,,10402,дgжa3л╪кл1иожь1,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680523,58.1,3,2,1,ж│,╡L,2200000,37866,д@╝╙енн▒,0.0,0,,RPWOMLNKMHKFFGE78CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧кL┤╦╕Ї21л╤2з╦1~30╕╣,49.18,жэ,,,10310,дgжa4л╪кл1иожь0,дT╝h,3,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0581025,101.21,3,2,1,ж│,╡L,1800000,17785,,0.0,0,,RPPOMLNKMHKFFGE08CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╗ёкQ╕Ї331~360╕╣,22.24,жэ,,,10403,дgжa1л╪кл1иожь0,д@╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690405,62.0,2,1,1,ж│,╡L,1500000,24194,,0.0,0,дG┐╦╡е(е└дk)╢б╢R╜ц,RPPNMLMKMHKFFGE87CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧л╪░ъ╕ЇдTмq301~330╕╣,21.91,жэ,,,10403,дgжa1л╪кл1иожь0,дG╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0940630,141.61,3,2,2,ж│,ж│,6600000,46607,йY╣Dенн▒,0.0,0,,RPTNMLNLMHKFFGE48CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧кF║╓╡є1~30╕╣,9.6,░╙,,,10403,дgжa1л╪кл1иожь1,дE╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0861105,116.11999999999999,3,2,2,ж│,ж│,4270000,36772,йY╣D╛ў▒ё,0.0,0,,RPRNMLSLMHKFFGE78CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдG╡є61~90╕╣,19.08,жэ,,,10401,дgжa1л╪кл1иожь1,дQдн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,140.01,3,2,2,ж│,ж│,6000000,42854,йY╣Dенн▒,22.35,0,,RPXOMLSLMHKFFGE86CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдG╡є61~90╕╣,18.87,жэ,,,10311,дgжa1л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,138.32,3,2,2,ж│,ж│,6150000,44462,йY╣Dенн▒,22.35,0,,RPOPMLSLMHKFFGE68CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдG╡є61~90╕╣,14.12,жэ,,,10309,дgжa1л╪кл1иожь1,дG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,103.42,2,1,1,ж│,ж│,4670000,45156,йY╣Dенн▒,22.35,0,,RPPPMLSLMHKFFGE78CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧кZ└ч╕Ї134л╤1~30╕╣,74.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0940218,177.53,5,2,3,ж│,╡L,11150000,62806,,0.0,0,,RPOPMLQKMHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е╥┤╝╕Ї91~120╕╣,25.84,жэ,,,10401,дgжa1л╪кл1иожь1,дK╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030820,155.95,3,2,2,ж│,ж│,9450000,60596,йY╣Dенн▒,22.23,0,,RPPNMLLLMHKFFGE87CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е╥┤╝╕Ї121~150╕╣,20.89,жэ,,,10402,дgжa1л╪кл1иожь1,дC╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030820,126.0,2,2,1,ж│,ж│,6500000,51587,йY╣Dенн▒,22.23,0,,RPQNMLLLMHKFFGE97CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е╥┤╝╕Ї121~150╕╣,25.84,жэ,,,10402,дgжa1л╪кл1иожь1,дQ╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030820,155.95,3,2,2,ж│,ж│,8500000,54505,йY╣Dенн▒,22.23,0,,RPRNMLLLMHKFFGE08CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е╥┤╝╕Ї91~120╕╣,25.29,жэ,,,10403,дgжa1л╪кл1иожь1,дG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030820,152.69,3,2,2,ж│,ж│,7930000,51935,йY╣Dенн▒,22.23,0,,RPSNMLLLMHKFFGE18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е╥┤╝╕Ї121~150╕╣,25.84,жэ,,,10402,дgжa1л╪кл1иожь1,дQд@╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030820,155.95,3,2,2,ж│,ж│,8530000,54697,йY╣Dенн▒,22.23,0,,RPTNMLLLMHKFFGE28CA
╗ёдs░╧,иожь,░к╢пел╗ёдs░╧дK╝w╕ЇдGмq121~150╕╣,2.44,жэ,,,10403,дgжa0л╪кл0иожь1,,,ифеL,,,,30.03,0,0,0,ж│,╡L,400000,,ифеL,0.0,400000,,RPUNMLLLMHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дддsкF╕Ї130л╤1~30╕╣,45.0,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0600309,73.44,4,2,2,ж│,╡L,3650000,49700,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVNMLLLMHKFFGE48CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧кL┤╦╕Ї31~60╕╣,27.69,жэ,,,10403,дgжa2л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,7,й▒н▒(й▒╛Q),жэ░╙е╬,┐√╡м▓V╛одg│y,0801212,159.88,3,1,2,ж│,╡L,6700000,41906,,0.0,0,╡╪╖Hй▒чEд@+дG╝╙,RPTNMLMJMHKFFGE18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧лnйM╡є175л╤21з╦1~30╕╣,30.84,жэ,,,10403,дgжa2л╪кл1иожь0,е|╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711013,76.69,3,2,2,ж│,╡L,2150000,28035,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOOMLMJMHKFFGE77CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧лn║╓╡є91~120╕╣,67.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0671120,95.38,4,2,3,ж│,╡L,3020000,31663,,0.0,0,дG┐╦╡ее└дl╢б╢R╜ц,RPUNMLLJMHKFFGE18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╖ч┐│╕Ї211~240╕╣,16.61,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850628,138.91,4,2,2,ж│,ж│,5600000,40314,,0.0,0,,RPVNMLSJMHKFFGE98CA
йгдs░╧,дgжa,нxо╒мq31~60жa╕╣,2307.54,,д@пы╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17850000,7736,,0.0,0,,RPQNMLQLMHKFFFE38CA
йгдs░╧,й╨жa(дgжa+л╪кл),░к╢пелйгдs░╧лeоp╕Ї151~180╕╣,43.21,жэ,,,10401,дgжa1л╪кл1иожь0,е|╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840720,251.07,5,2,3,ж│,╡L,7500000,29872,,0.0,0,,RPTOMLLMLHKFFFE28CA
йгдs░╧,й╨жa(дgжa+л╪кл),░к╢пелйгдs░╧лeоp╕Ї286л╤31~60╕╣,414.55,дu,,,10402,дgжa3л╪кл1иожь0,д@╝h,1,дu╝t,дu╖~е╬,игифеL╡n░Oи╞╢╡,1000715,162.4,1,1,1,ж│,╡L,10200000,,,0.0,0,,RPVNMLQJMHKFFFE68CA
╛Ї└Y░╧,дgжa,╛ЁкLмq1201~1230жa╕╣,1383.19,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6417000,4639,,0.0,0,,RPVNMLMJMHKFFFE28CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧║a╝w╡є121~150╕╣,24.09,жэ,,,10403,дgжa1л╪кл1иожь1,дQдT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980512,193.18,4,2,2,ж│,ж│,10000000,51765,йY╣Dенн▒,0.0,0,,RPOOMLLJMHKFFEE47CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧│╒╖RдT╕Ї91~120╕╣,15.7,жэ,,,10402,дgжa1л╪кл1иожь1,е|╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0941114,141.41,3,2,2,ж│,ж│,8220000,58129,йY╣Dенн▒,18.7,0,,RPSOMLRJMHKFFEE48CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дgоwдG╕Ї181~210╕╣,13.11,жэ,,,10403,дgжa2л╪кл1иожь1,дн╝h,20,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030626,126.95,3,2,2,ж│,ж│,5100000,40173,йY╣Dенн▒,23.17,0,,RPSPMLRJMHKFFEE58CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дgоwдG╕Ї181~210╕╣,13.11,жэ,,,10403,дgжa2л╪кл1иожь1,д╗╝h,20,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030626,126.95,3,2,2,ж│,ж│,6100000,48050,йY╣Dенн▒,23.17,0,зt╕╦цC,RPTPMLRJMHKFFEE68CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧д[йў╡є28л╤1~30╕╣,34.69,жэ,,,10403,дgжa1л╪кл1иожь1,д@╝hбAдG╝hбAзи╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821129,131.48000000000002,4,2,2,ж│,ж│,4900000,37268,йY╣Dенн▒,0.0,0,,RPPPMLRJMHKFFEE28CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧╖г▒ъ╖s╕Ї337л╤28з╦1~30╕╣,78.23,жэ,,,10403,дgжa4л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,иги╧е╬░ї╖╙,0880108,211.26000000000002,5,2,4,ж│,ж│,7700000,36448,,0.0,0,,RPSNMLRKMHKFFEE48CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧о№й·╡є61~90╕╣,9.8,жэ,,,10403,дgжa1л╪кл1иожь0,дQдG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960716,77.82,2,2,1,ж│,ж│,3300000,42406,,0.0,0,,RPVQMLQKMHKFFEE98CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧┤fе┴╕Ї1~30╕╣,21.27,жэ,,,10403,дgжa1л╪кл1иожь1,д╗╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830705,148.13,3,2,2,ж│,ж│,4700000,31729,йY╣Dенн▒,0.0,0,,RPQPMLTLMHKFFEE78CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧дjдддG╕Ї241~270╕╣,10.5,жэ,,,10403,дgжa1л╪кл1иожь1,дK╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960112,100.68,2,1,1,ж│,ж│,4520000,44895,йY╣Dенн▒,0.0,0,,RPRPMLTLMHKFFEE88CA
ек└ч░╧,дgжa,╖s╔▄мqдEдpмq1381~1410жa╕╣,48.33,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4128453,85422,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPRPMLRLMHKFFEE68CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧╢╢йў╡є91~120╕╣,9.92,░╙,,,10403,дgжa1л╪кл1иожь0,е|╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),,┐√╡м▓V╛одg│y,0701222,63.72,2,2,2,ж│,ж│,2000000,31387,,0.0,0,,RPRNMLSLMHKFFDE48CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧е·┤I╕Ї61~90╕╣,29.04,жэ,,,10403,дgжa1л╪кл1иожь0,дG╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0700417,79.27,3,2,2,ж│,╡L,3350000,42261,,0.0,0,,RPPOMLSLMHKFFDE38CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧л╪кZ╕Ї76л╤1~30╕╣,14.72,░╙,,,10402,дgжa1л╪кл1иожь1,дK╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870902,159.33,3,2,2,ж│,ж│,6000000,37658,йY╣D╛ў▒ё,11.54,0,,RPQOMLSLMHKFFDE48CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧дj┬╫д@╕Ї91~120╕╣,23.14,жэ,,,10403,дgжa1л╪кл1иожь1,дE╝h,11,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820225,149.38,4,2,2,ж│,ж│,5160000,34543,йY╣Dенн▒,0.0,0,,RPVOMLSLMHKFFDE98CA
дTе┴░╧,иожь,░к╢пелдTе┴░╧д╗жX╕Ї1~30╕╣,0.0,,,,10403,дgжa0л╪кл0иожь1,,,ифеL,,,,24.62,0,0,0,ж│,ж│,1750000,,йY╣Dенн▒,24.62,1750000,,RPSNMLOLMHKFFDE18CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╣йдO╕Ї151~180╕╣,11.53,░╙,,,10312,дgжa1л╪кл1иожь1,дQ╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031124,135.51999999999998,3,2,2,ж│,ж│,9880000,72904,йY╣D╛ў▒ё,11.71,0,,RPTNMLTJMHKFFDE58CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧╣йдO╕Ї151~180╕╣,7.63,░╙,,,10312,дgжa1л╪кл1иожь0,дC╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031124,89.13,2,1,2,ж│,ж│,5130000,57556,,0.0,0,,RPUNMLTJMHKFFDE68CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╣йдO╕Ї151~180╕╣,11.53,░╙,,,10312,дgжa1л╪кл1иожь1,дE╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031124,134.13,3,2,2,ж│,ж│,7450000,55543,йY╣D╛ў▒ё,11.71,0,,RPVNMLTJMHKFFDE78CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╣йдO╕Ї151~180╕╣,15.27,░╙,,,10312,дgжa1л╪кл1иожь1,дQд@╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031124,178.92000000000002,4,2,2,ж│,ж│,11100000,62039,йY╣Dенн▒,19.29,0,,RPXNMLSJMHKFFDE88CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╣йдO╕Ї151~180╕╣,8.68,░╙,,,10312,дgжa1л╪кл1иожь1,дK╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031124,100.84,2,1,2,ж│,ж│,6280000,62277,йY╣D╛ў▒ё,11.71,0,,RPUNMLSJMHKFFDE58CA
