╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
оч╢щ░╧,дgжa,дj╛ЁкLмq751~780жa╕╣,676.29,ифеL,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10928800,16160,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPUPNLRLMHKFFAH98CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╛ЁдпдT╡є87л╤1~30╕╣,29.87,жэ,,,10403,дgжa1л╪кл1иожь2,дG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010715,254.60999999999999,4,2,2,ж│,ж│,14500000,56950,йY╣Dенн▒,0.0,0,,RPXNMLOLMHKFFAH68CA
└tдs░╧,дgжa,╡╪и╚мq31~60жa╕╣,2768.88,дu,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,331689015,119792,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPRRMLMLMHKFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│╕Ї120л╤1~30╕╣,29.16,жэ,,,10402,дgжa1л╪кл1иожь1,е|╝h,10,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030418,171.34,3,2,2,ж│,ж│,10500000,70064,йY╣Dенн▒,43.6,1550000,,RPRQMLMLMHKFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│╕Ї120л╤31~60╕╣,29.42,жэ,,,10403,дgжa1л╪кл1иожь1,дT╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030418,173.14999999999998,3,2,2,ж│,ж│,9950000,66667,йY╣Dенн▒,45.65,1450000,,RPVQMLMLMHKFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│╕Ї120л╤31~60╕╣,29.16,жэ,,,10403,дgжa1л╪кл1иожь1,е|╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030418,170.94,3,2,2,ж│,ж│,10060000,68321,йY╣Dенн▒,45.65,1500000,,RPORMLMLMHKFFAH97CA
оч╢щ░╧,дgжa,йMенмq391~420жa╕╣,2390.0,жэ,,,10309,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,236000000,98745,,0.0,0,,RPVPMLKLMHKFFAH28CA
└tдs░╧,дgжa,жN▓╗мq91~120жa╕╣,5126.18,╣A,,,10312,дgжa10л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,99133318,19339,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPSRMLLLMHKFFAH28CA
└tдs░╧,дgжa,жN▓╗мq91~120жa╕╣,2900.96,╣A,,,10312,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,56100561,19339,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPPNMLMLMHKFFAH67CA
└tдs░╧,дgжa,жN▓╗мq61~90жa╕╣,9916.35,╣A,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,191768517,19339,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPQNMLMLMHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧▓°╖q╕ЇдGмq121~150╕╣,28.08,жэ,,,10401,дgжa1л╪кл1иожь1,е|╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030319,176.38,4,2,2,ж│,╡L,13600000,81410,йY╣Dенн▒,30.82,1750000,,RPSNMLMLMHKFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дд╡╪╕Ї1~30╕╣,383.0,░╙,,,10312,дgжa2л╪кл1иожь0,д@╝hбAдG╝hбAдT╝hбA├M╝╙,3,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,е[▒j┐j│y,0530101,461.62,0,0,0,╡L,╡L,139030000,301178,,0.0,0,,RPOOMLPKMHKFFAH87CA
оч╢щ░╧,дgжa,оHдlмqоHдlдpмq2011~2040жa╕╣,99.0,жэ,,,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12710000,128384,,0.0,0,,RPUPMLNKMHKFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧пq╣╪д@╡є31~60╕╣,25.33,жэ,,,10402,дgжa1л╪кл1иожь1,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780630,111.67,3,2,1,ж│,╡L,4050000,36268,йY╣Dенн▒,0.0,0,,RPPNMLLKMHKFFAH47CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дде┐╕Ї361~390╕╣,3.49,░╙,,,10403,дgжa2л╪кл1иожь0,дQдT╝h,15,оMй╨(1й╨1╞U1╜├),жэоaе╬,игифеL╡n░Oи╞╢╡,0840926,54.53,1,1,1,ж│,╡L,2600000,47680,,0.0,0,,RPXOMLOKMHKFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┴ж│дн╡є121~150╕╣,7.1,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931231,61.07,1,1,1,ж│,ж│,3860000,63206,,0.0,0,,RPOQMLTJMHKFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧░ъ╗┌╕Їд@мq98л╤31~60╕╣,9.3,жэ,,,10402,дgжa1л╪кл1иожь0,дG╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840120,73.0,2,1,1,ж│,ж│,3600000,49315,,0.0,0,,RPRPMLKKMHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧ддоHд╗╡є61~90╕╣,26.81,жэ,,,10402,дgжa1л╪кл1иожь1,е|╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981110,175.92000000000002,3,2,2,ж│,ж│,10625000,60397,йY╣Dенн▒,0.0,0,,RPSPMLKMLHKFFAH97CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧д╜╢щ╕Ї1~30╕╣,8.72,жэ,,,10403,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,17,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0851023,94.88999999999999,0,2,1,ж│,ж│,16300000,171778,,0.0,0,,RPPOMLLMLHKFFAH67CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj│sдG╡є151~180╕╣,27.16,жэ,,,10403,дgжa1л╪кл1иожь2,дE╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021112,233.86,3,2,2,ж│,ж│,15000000,64141,йY╣Dенн▒,0.0,0,,RPTOMLLMLHKFFAH08CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧╕U╣╪╕ЇдGмq1141~1170╕╣,3.31,░╙,,,10403,дgжa1л╪кл2иожь0,дQд@╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701231,39.36,0,0,0,╡L,ж│,1950000,49555,,0.0,0,,RPUPMLKMLHKFFAH18CA
оч╢щ░╧,дgжa,дjкLмq721~750жa╕╣,4.71,ифеL,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,72000,15287,,0.0,0,,RPROMLKMLHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧лnдs╡є121~150╕╣,14.7,дu,,,10401,дgжa1л╪кл1иожь0,дQд@╝h,12,╝t┐ь,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830726,86.02,3,2,2,ж│,ж│,4150000,48245,,0.0,0,,RPPNMLSLLHKFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╛ЁдпдT╡є87л╤1~30╕╣,14.99,жэ,,,10403,дgжa1л╪кл1иожь0,дQдT╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000829,67.13,1,1,1,ж│,ж│,4100000,61076,,0.0,0,,RPSPMLLMLHKFFAH08CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дд┐│╕Ї31~60╕╣,20.79,жэ,,,10402,дgжa1л╪кл1иожь1,д╗╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980924,142.4,3,2,2,ж│,ж│,9500000,66713,йY╣Dенн▒,17.46,0,,RPPQMLLMLHKFFAH87CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧жPд▀дG╕Ї1~30╕╣,38.05,жэ,,,10403,дgжa1л╪кл1иожь1,е|╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й┐√╡м▓V╛одg│y,0940205,185.48000000000002,3,2,2,ж│,ж│,8200000,44210,йY╣Dенн▒,0.0,0,,RPQSMLLJMHKFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧е├╢╢╡є99л╤1~30╕╣,29.75,жэ,,,10312,дgжa1л╪кл1иожь1,дG╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030915,205.05,3,2,2,ж│,ж│,16520000,87744,йY╣Dенн▒,33.87,1500000,,RPOSMLLJMHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧┤_й·е|╡є3л╤1~30╕╣,24.15,жэ,,,10403,дgжa1л╪кл1иожь0,д@╝h,5,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870916,105.2,3,2,1,ж│,ж│,3000000,28517,,0.0,0,,RPPQMLLJMHKFFAH67CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧дхе·╡є1~30╕╣,33.25,жэ,,,10312,дgжa1л╪кл1иожь0,д@╝h,4,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840411,96.89,0,0,0,╡L,╡L,11000000,113543,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOQMLLJMHKFFAH57CA
оч╢щ░╧,дgжa,╖Oдхмq871~900жa╕╣,81.0,жэ,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10750000,132716,,0.0,0,е╗о╫╡n░Oй╥ж│┼vдH2жьбCзtе╝╡n░Oл╪кл,╡n░Oй╥ж│┼vдH1жьбC,RPPSMLLJMHKFFAH87CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дд┐│╕Ї31~60╕╣,15.62,жэ,,,10402,дgжa1л╪кл1иожь1,дQ╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010328,123.93,2,1,1,ж│,ж│,6750000,54466,йY╣Dенн▒,0.0,0,,RPTOMLKMLHKFFAH97CA
оч╢щ░╧,дgжa,дд╕ЇдTмq121~150жa╕╣,1227.95,жэ,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,271162059,220825,,0.0,0,,RPOQMLKMLHKFFAH67CA
оч╢щ░╧,иожь,оч╢щелоч╢щ░╧░ъ▒jд@╡є181~210╕╣,0.0,,,,10403,дgжa0л╪кл0иожь1,жaдU╝h,13,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0821104,22.71,0,0,0,ж│,ж│,1200000,,йY╣Dенн▒,22.71,1200000,,RPRPMLKMLHKFFAH87CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дх┐│╕Ї31~60╕╣,15.19,░╙,,,10403,дgжa1л╪кл1иожь1,дT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021023,179.26999999999998,3,2,2,ж│,ж│,19400000,108217,йY╣Dенн▒,0.0,0,,RPVOMLLMLHKFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧░ъ╣йд@╡є1~30╕╣,11.21,жэ,,,10403,дgжa1л╪кл1иожь1,д@╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840118,141.88,3,1,2,ж│,ж│,3870000,27277,йY╣Dенн▒,46.37,0,,RPPPMLKKMHKFFAH57CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq181~210╕╣,12.16,жэ,,,10403,дgжa1л╪кл1иожь0,е|╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0921114,109.78999999999999,3,2,2,ж│,ж│,7040000,64122,,0.0,0,,RPRQMLKKMHKFFAH87CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj│sе|╡є1~30╕╣,19.71,жэ,,,10402,дgжa1л╪кл2иожь2,дн╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960629,194.87,3,2,2,ж│,ж│,9000000,46187,йY╣Dенн▒,76.08,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLPKMHKFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧й╛дG╕Ї198л╤1~30╕╣,77.73,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0601105,98.18,3,2,2,ж│,╡L,12000000,122224,,0.0,0,,RPOPMLQKMHKFFAH08CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧йп║╓дQд@╡є1~30╕╣,15.86,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa2л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0730829,78.44,3,1,1,ж│,╡L,1650000,21035,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPQMLPKMHKFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧└s╣╪╡є83л╤8з╦1~30╕╣,26.98,дu,,,10402,дgжa1л╪кл1иожь0,д@╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),дu╖~е╬,┐√╡м▓V╛одg│y,0810514,99.67999999999999,3,2,2,ж│,╡L,4810000,48254,,0.0,0,,RPXNMLMLMHKFFAH48CA
оч╢щ░╧,иожь,оч╢щелоч╢щ░╧жP╝wдQ╡є20л╤31~60╕╣,0.79,жэ,,,10403,дgжa0л╪кл0иожь1,д@╝h,9,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0890815,27.75,0,0,0,ж│,ж│,760000,,йY╣Dенн▒,27.75,760000,,RPROMLNLMHKFFAH08CA
оч╢щ░╧,дgжa,оHдlмqе_к∙оHдlдpмq61~90жa╕╣,1044.72,░╙,,,10403,дgжa14л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,193357570,185081,,0.0,0,,RPTOMLNLMHKFFAH28CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧к°╝╓╡є79л╤1~30╕╣,36.06,жэ,,,10402,дgжa1л╪кл1иожь0,дT╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690415,68.82,3,1,1,ж│,╡L,2600000,37780,,0.0,0,,RPRQMLKMLHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дп╖O╕Ї151~180╕╣,5.04,жэ,,,10103,дgжa1л╪кл1иожь0,дQдG╝h,12,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840805,35.82,1,0,1,ж│,╡L,850000,23730,,0.0,0,,RPTSMLKMLHKFFBH48CA
дд├c░╧,дgжa,дj╡╪мq331~360жa╕╣,61.41,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1406401,22902,,0.0,0,,RPSTMLKMLHKFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧о╢┐│╡є61~90╕╣,73.0,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0771219,159.94,5,3,4,ж│,╡L,16000000,100038,,0.0,0,,RPSPMLLMLHKFFBH18CA
дд├c░╧,дgжa,лC╖╦мq601~630жa╕╣,5355.08,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1210000000,225954,,0.0,0,,RPPNMLLJMHKFFBH47CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧к°┐│╡є1~30╕╣,19.08,жэ,,,10402,дgжa1л╪кл1иожь0,е|╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940120,109.64,3,2,2,ж│,ж│,5100000,46516,,0.0,0,,RPQQMLLMLHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└ЇддкF╕ЇдGмq312л╤1~30╕╣,8.14,жэ,,,10403,дgжa1л╪кл1иожь0,е|╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880528,81.45,2,2,1,ж│,ж│,3780000,46409,,0.0,0,,RPRQMLLMLHKFFBH18CA
дд├c░╧,дgжa,╡╪┐│мq121~150жa╕╣,65.85,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3030000,46014,,0.0,0,,RPRNMLMLMHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е┴┼v╕Їе|мq271~300╕╣,41.59,жэ,,,10402,дgжa1л╪кл1иожь2,е|╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030915,278.78999999999996,3,2,2,ж│,ж│,17452000,62599,йY╣Dенн▒,52.64,0,,RPSNMLPKMHKFFBH28CA
дд├c░╧,дgжa,╝sлCмq91~120жa╕╣,970.43,╣A,,,10402,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20550000,21176,,0.0,0,,RPUNMLPKMHKFFBH48CA
╞[н╡░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╞[н╡░╧д╗жX╡є163л╤1~30╕╣,77.99,жэ,,,10403,дgжa2л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030704,204.81,4,2,3,ж│,╡L,14000000,68356,д@╝╙енн▒,0.0,0,,RPVRMLOLMHKFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧д╜╢щ╕ЇдGмq121~150╕╣,39.64,жэ,,,10303,дgжa1л╪кл1иожь1,дT╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031106,217.93,3,2,2,ж│,ж│,17062960,78296,йY╣Dенн▒,38.4,0,,RPRNMLOJNHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧жи│╣дG╡є421~450╕╣,15.8,жэ,,,10403,дgжa1л╪кл1иожь1,д@╝hбA├M╝╙,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0831005,133.64,0,1,1,ж│,ж│,7800000,58366,йY╣Dенн▒,0.0,0,,RPPQMLSJMHKFFBH48CA
дд├c░╧,дgжa,дTе┴мq601~630жa╕╣,118.0,╣A,,,10312,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,42373,,0.0,0,,RPVPMLMJMHKFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.87,жэ,,,10403,дgжa2л╪кл1иожь0,дG╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,70.06,2,2,1,ж│,ж│,5400000,77077,,0.0,0,,RPVNMLRJMHKFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,е|╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,9780000,70405,йY╣Dенн▒,28.23,0,,RPWNMLRJMHKFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aе┴лn╕Ї361~390╕╣,67.64,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0700612,76.14,5,1,3,ж│,╡L,13500000,177305,,0.0,0,,RPOOMLMJMHKFFBH57CA
дд├c░╧,дgжa,жие\мq1021~1050жa╕╣,58.0,жэ,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4800000,82759,,0.0,0,,RPSPMLMJMHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sдtд╗╡є121~150╕╣,77.2,жэ,,,10402,дgжa3л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690515,72.0,5,3,3,ж│,╡L,4000000,55556,,0.0,0,е╗╢R╜цо╫еєлY─▌┐╦╡е╢бпSоэецйЎбAифецйЎ╗∙оцеiпр▓зйєел│їе┐▒`ецйЎ╗∙оцбC,RPTNMLMJMHKFFBH97CA
╞[н╡░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╞[н╡░╧╖sе═╕Ї142л╤6з╦1~30╕╣,60.19,жэ,,,10403,дgжa1л╪кл1иожь1,дT╝hбAе|╝hбAдн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870727,209.13,4,2,3,ж│,╡L,5000000,23909,йY╣Dенн▒,0.0,0,,RPOQMLLJMHKFFBH67CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sдtдT╡є8л╤1~30╕╣,27.45,жэ,,,10403,дgжa2л╪кл1иожь0,д@╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860804,90.98,3,2,2,ж│,╡L,3500000,38470,,0.0,0,,RPQPMLLJMHKFFBH77CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧░╖жц╕Ї559л╤16з╦1~30╕╣,89.03,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840115,216.45,5,2,2,ж│,ж│,5100000,23562,,0.0,0,,RPUPMLKMLHKFFCH38CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧н√кL╕Їд@мq3л╤1~30╕╣,49.47,жэ,,,10111,дgжa5л╪кл1иожь1,дн╝h,18,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030926,202.84,2,2,2,ж│,╡L,10750000,58115,йY╣Dенн▒,35.93,1050000,,RPPOMLSJMHKFFCH38CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧н√кL╕Їд@мq3л╤1~30╕╣,49.47,жэ,,,10309,дgжa5л╪кл1иожь1,дK╝h,18,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030926,202.84,2,2,2,ж│,╡L,11130000,60392,йY╣Dенн▒,35.93,1050000,,RPQOMLSJMHKFFCH48CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧н√кL╕Їд@мq3л╤1~30╕╣,30.41,жэ,,,10203,дgжa5л╪кл1иожь1,дC╝h,18,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030926,141.42000000000002,1,2,1,ж│,╡L,6460000,50905,йY╣Dенн▒,35.93,1090000,,RPROMLSJMHKFFCH58CA
